user_id,month,age,city,plan,total_messages,total_mb,total_minutes,messages_included,mb_per_month_included,minutes_included,usd_monthly_pay,total_cost
1419,2018-05,45,"Phoenix-Mesa-Chandler, AZ MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1419,2018-06,45,"Phoenix-Mesa-Chandler, AZ MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1419,2018-07,45,"Phoenix-Mesa-Chandler, AZ MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1419,2018-08,45,"Phoenix-Mesa-Chandler, AZ MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1419,2018-09,45,"Phoenix-Mesa-Chandler, AZ MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1419,2018-10,45,"Phoenix-Mesa-Chandler, AZ MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1419,2018-11,45,"Phoenix-Mesa-Chandler, AZ MSA",surf,68.0,5569.26,193.51999999999998,50,15360,500,20,20.54
1419,2018-12,45,"Phoenix-Mesa-Chandler, AZ MSA",surf,144.0,19306.89,792.39,50,15360,500,20,70.13554765625
1420,2018-02,27,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1420,2018-03,27,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1420,2018-04,27,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1420,2018-05,27,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1420,2018-06,27,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1420,2018-07,27,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,0.0,1031.01,42.73,1000,30720,3000,70,70.0
1420,2018-08,27,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,2.0,18042.59,396.47,1000,30720,3000,70,70.0
1420,2018-09,27,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,3.0,14852.43,313.91,1000,30720,3000,70,70.0
1420,2018-10,27,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,2.0,15789.95,305.68,1000,30720,3000,70,70.0
1420,2018-11,27,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,2.0,17392.77,277.62,1000,30720,3000,70,70.0
1420,2018-12,27,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,3.0,20157.010000000002,299.28000000000003,1000,30720,3000,70,70.0
1421,2018-05,26,"Phoenix-Mesa-Chandler, AZ MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1421,2018-06,26,"Phoenix-Mesa-Chandler, AZ MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1421,2018-07,26,"Phoenix-Mesa-Chandler, AZ MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1421,2018-08,26,"Phoenix-Mesa-Chandler, AZ MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1421,2018-09,26,"Phoenix-Mesa-Chandler, AZ MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1421,2018-10,26,"Phoenix-Mesa-Chandler, AZ MSA",surf,26.0,7633.58,117.79,50,15360,500,20,20.0
1421,2018-11,26,"Phoenix-Mesa-Chandler, AZ MSA",surf,67.0,16629.12,417.71,50,15360,500,20,32.90374999999999
1421,2018-12,26,"Phoenix-Mesa-Chandler, AZ MSA",surf,87.0,19285.77,386.28,50,15360,500,20,59.447597656250004
1422,2018-04,41,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1422,2018-05,41,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1422,2018-06,41,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1422,2018-07,41,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1422,2018-08,41,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1422,2018-09,41,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1422,2018-10,41,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,8.0,8955.2,155.87,1000,30720,3000,70,70.0
1422,2018-11,41,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,28.0,14623.26,363.34000000000003,1000,30720,3000,70,70.0
1422,2018-12,41,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,30.0,12941.34,308.19,1000,30720,3000,70,70.0
1423,2018-10,61,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,22.0,10311.59,174.76,50,15360,500,20,20.0
1423,2018-11,61,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,4.0,1414.13,53.36,50,15360,500,20,20.0
1423,2018-12,61,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1424,2018-07,51,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1424,2018-08,51,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1424,2018-09,51,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1424,2018-10,51,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1424,2018-11,51,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",ultimate,16.0,3940.5,19.9,1000,30720,3000,70,70.0
1424,2018-12,51,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",ultimate,88.0,30371.78,742.54,1000,30720,3000,70,70.0
1425,2018-09,19,"Las Vegas-Henderson-Paradise, NV MSA",surf,5.0,8236.64,77.91,50,15360,500,20,20.0
1425,2018-10,19,"Las Vegas-Henderson-Paradise, NV MSA",surf,11.0,18265.6,245.99,50,15360,500,20,48.374999999999986
1425,2018-11,19,"Las Vegas-Henderson-Paradise, NV MSA",surf,14.0,23576.4,180.73,50,15360,500,20,100.23828125000001
1425,2018-12,19,"Las Vegas-Henderson-Paradise, NV MSA",surf,28.0,18001.22,233.3,50,15360,500,20,45.79316406250001
1426,2018-07,44,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1426,2018-08,44,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1426,2018-09,44,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1426,2018-10,44,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1426,2018-11,44,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,0.0,13282.26,288.3,1000,30720,3000,70,70.0
1426,2018-12,44,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,0.0,28124.62,582.56,1000,30720,3000,70,70.0
1427,2018-01,64,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1427,2018-02,64,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1427,2018-03,64,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1427,2018-04,64,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1427,2018-05,64,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,3175.3,250.6,1000,30720,3000,70,70.0
1427,2018-06,64,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,12372.5,288.68,1000,30720,3000,70,70.0
1427,2018-07,64,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,10185.720000000001,290.83,1000,30720,3000,70,70.0
1427,2018-08,64,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,14158.550000000001,318.91,1000,30720,3000,70,70.0
1427,2018-09,64,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,6806.49,324.74,1000,30720,3000,70,70.0
1427,2018-10,64,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,12636.61,214.77,1000,30720,3000,70,70.0
1427,2018-11,64,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,5908.5,362.93,1000,30720,3000,70,70.0
1427,2018-12,64,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,7606.02,364.36,1000,30720,3000,70,70.0
1428,2018-10,66,"Phoenix-Mesa-Chandler, AZ MSA",surf,7.0,2875.72,214.28,50,15360,500,20,20.0
1428,2018-11,66,"Phoenix-Mesa-Chandler, AZ MSA",surf,28.0,17051.28,588.41,50,15360,500,20,39.168706249999985
1428,2018-12,66,"Phoenix-Mesa-Chandler, AZ MSA",surf,28.0,20189.02,616.94,50,15360,500,20,70.66659843750001
1429,2018-12,36,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,17.0,6770.01,121.81,50,15360,500,20,20.0
1430,2018-12,63,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,32.0,21955.85,545.48,50,15360,500,20,85.77699765624999
1431,2018-01,74,"Sacramento–Roseville–Folsom, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1431,2018-02,74,"Sacramento–Roseville–Folsom, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1431,2018-03,74,"Sacramento–Roseville–Folsom, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1431,2018-04,74,"Sacramento–Roseville–Folsom, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1431,2018-05,74,"Sacramento–Roseville–Folsom, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1431,2018-06,74,"Sacramento–Roseville–Folsom, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1431,2018-07,74,"Sacramento–Roseville–Folsom, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1431,2018-08,74,"Sacramento–Roseville–Folsom, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1431,2018-09,74,"Sacramento–Roseville–Folsom, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1431,2018-10,74,"Sacramento–Roseville–Folsom, CA MSA",surf,2.0,1761.48,17.34,50,15360,500,20,20.0
1431,2018-11,74,"Sacramento–Roseville–Folsom, CA MSA",surf,31.0,22610.4,402.08,50,15360,500,20,90.80468750000001
1431,2018-12,74,"Sacramento–Roseville–Folsom, CA MSA",surf,39.0,23992.0,633.95,50,15360,500,20,108.315375
1432,2018-10,59,"Salt Lake City, UT MSA",ultimate,8.0,8402.19,614.32,1000,30720,3000,70,70.0
1432,2018-11,59,"Salt Lake City, UT MSA",ultimate,13.0,18158.84,684.52,1000,30720,3000,70,70.0
1432,2018-12,59,"Salt Lake City, UT MSA",ultimate,6.0,17531.86,479.98,1000,30720,3000,70,70.0
1433,2018-08,29,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1433,2018-09,29,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",ultimate,45.0,8261.57,173.29,1000,30720,3000,70,70.0
1433,2018-10,29,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",ultimate,127.0,29147.48,525.37,1000,30720,3000,70,70.0
1433,2018-11,29,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",ultimate,123.0,24238.68,554.93,1000,30720,3000,70,70.0
1433,2018-12,29,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",ultimate,125.0,26039.84,666.95,1000,30720,3000,70,70.0
1434,2018-03,18,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,45.0,16012.38,329.17,50,15360,500,20,26.370898437499992
1434,2018-04,18,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,46.0,11664.64,366.96,50,15360,500,20,20.0
1434,2018-05,18,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,48.0,9306.31,442.99,50,15360,500,20,20.0
1434,2018-06,18,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,49.0,14515.06,466.88,50,15360,500,20,20.0
1434,2018-07,18,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,48.0,13130.24,488.6,50,15360,500,20,20.0
1434,2018-08,18,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,48.0,15150.66,344.68,50,15360,500,20,20.0
1434,2018-09,18,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,50.0,15125.96,423.89,50,15360,500,20,20.0
1434,2018-10,18,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,46.0,12090.0,441.92,50,15360,500,20,20.0
1434,2018-11,18,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,41.0,14944.82,494.37,50,15360,500,20,20.0
1434,2018-12,18,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,61.0,17611.43,384.69,50,15360,500,20,42.31662109375
1435,2018-07,23,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1435,2018-08,23,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1435,2018-09,23,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,69.0,18291.43,76.59,1000,30720,3000,70,70.0
1435,2018-10,23,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,128.0,28334.27,286.76,1000,30720,3000,70,70.0
1435,2018-11,23,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,125.0,33786.71,155.41,1000,30720,3000,70,90.963837890625
1435,2018-12,23,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",ultimate,150.0,26193.97,317.14,1000,30720,3000,70,70.0
1436,2018-08,69,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",ultimate,0.0,3598.71,104.09,1000,30720,3000,70,70.0
1436,2018-09,69,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",ultimate,0.0,20272.2,621.15,1000,30720,3000,70,70.0
1436,2018-10,69,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",ultimate,0.0,16018.68,440.46,1000,30720,3000,70,70.0
1436,2018-11,69,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",ultimate,0.0,15578.380000000001,515.26,1000,30720,3000,70,70.0
1436,2018-12,69,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",ultimate,0.0,16480.68,452.66,1000,30720,3000,70,70.0
1437,2018-11,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,15189.99,444.63,50,15360,500,20,20.0
1437,2018-12,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,19789.64,701.41,50,15360,500,20,69.30050312499999
1438,2018-06,36,"Orlando-Kissimmee-Sanford, FL MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1438,2018-07,36,"Orlando-Kissimmee-Sanford, FL MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1438,2018-08,36,"Orlando-Kissimmee-Sanford, FL MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1438,2018-09,36,"Orlando-Kissimmee-Sanford, FL MSA",surf,20.0,6473.38,68.1,50,15360,500,20,20.0
1438,2018-10,36,"Orlando-Kissimmee-Sanford, FL MSA",surf,53.0,17741.66,457.68,50,15360,500,20,43.348398437499995
1438,2018-11,36,"Orlando-Kissimmee-Sanford, FL MSA",surf,44.0,18409.59,263.09,50,15360,500,20,49.78115234375
1438,2018-12,36,"Orlando-Kissimmee-Sanford, FL MSA",surf,55.0,21041.52,351.42,50,15360,500,20,75.63359375
1439,2018-01,28,"Riverside-San Bernardino-Ontario, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1439,2018-02,28,"Riverside-San Bernardino-Ontario, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1439,2018-03,28,"Riverside-San Bernardino-Ontario, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1439,2018-04,28,"Riverside-San Bernardino-Ontario, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1439,2018-05,28,"Riverside-San Bernardino-Ontario, CA MSA",surf,55.0,13808.46,275.12,50,15360,500,20,20.15
1439,2018-06,28,"Riverside-San Bernardino-Ontario, CA MSA",surf,69.0,17482.93,380.76,50,15360,500,20,41.30173828125
1439,2018-07,28,"Riverside-San Bernardino-Ontario, CA MSA",surf,59.0,20221.49,288.43,50,15360,500,20,67.74548828125002
1439,2018-08,28,"Riverside-San Bernardino-Ontario, CA MSA",surf,70.0,12147.63,327.51,50,15360,500,20,20.6
1439,2018-09,28,"Riverside-San Bernardino-Ontario, CA MSA",surf,67.0,12222.24,285.14,50,15360,500,20,20.51
1439,2018-10,28,"Riverside-San Bernardino-Ontario, CA MSA",surf,77.0,17702.6,294.26,50,15360,500,20,43.68695312499999
1439,2018-11,28,"Riverside-San Bernardino-Ontario, CA MSA",surf,70.0,13855.92,325.42,50,15360,500,20,20.6
1439,2018-12,28,"Riverside-San Bernardino-Ontario, CA MSA",surf,61.0,21830.62,223.46,50,15360,500,20,83.5196484375
1440,2018-04,49,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1440,2018-05,49,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",surf,2.0,2310.58,18.13,50,15360,500,20,20.0
1440,2018-06,49,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",surf,38.0,18571.69,676.66,50,15360,500,20,56.663960156249985
1440,2018-07,49,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",surf,36.0,17157.739999999998,636.61,50,15360,500,20,41.65435468749998
1440,2018-08,49,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",surf,40.0,21716.59,664.11,50,15360,500,20,86.99937421874999
1440,2018-09,49,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",surf,43.0,23276.3,664.88,50,15360,500,20,102.2540171875
1440,2018-10,49,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",surf,39.0,19872.95,534.66,50,15360,500,20,65.11157734375
1440,2018-11,49,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",surf,36.0,15026.33,751.0,50,15360,500,20,27.53
1440,2018-12,49,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",surf,38.0,14961.93,582.72,50,15360,500,20,22.4816
1441,2018-03,23,"Atlanta-Sandy Springs-Roswell, GA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1441,2018-04,23,"Atlanta-Sandy Springs-Roswell, GA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1441,2018-05,23,"Atlanta-Sandy Springs-Roswell, GA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1441,2018-06,23,"Atlanta-Sandy Springs-Roswell, GA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1441,2018-07,23,"Atlanta-Sandy Springs-Roswell, GA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1442,2018-05,66,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1442,2018-06,66,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1442,2018-07,66,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1442,2018-08,66,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1442,2018-09,66,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1442,2018-10,66,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1442,2018-11,66,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1442,2018-12,66,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,65.0,14448.26,225.22,1000,30720,3000,70,70.0
1443,2018-03,58,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1443,2018-04,58,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1443,2018-05,58,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1443,2018-06,58,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1443,2018-07,58,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1443,2018-08,58,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1443,2018-09,58,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1443,2018-10,58,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1443,2018-11,58,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,5.0,12661.380000000001,176.93,50,15360,500,20,20.0
1443,2018-12,58,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,19.0,27578.4,725.91,50,15360,500,20,146.0976125
1444,2018-06,70,"New Haven-Milford, CT MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1444,2018-07,70,"New Haven-Milford, CT MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1444,2018-08,70,"New Haven-Milford, CT MSA",surf,46.0,11984.29,106.11,50,15360,500,20,20.0
1444,2018-09,70,"New Haven-Milford, CT MSA",surf,53.0,16978.89,168.98,50,15360,500,20,35.89947265625
1444,2018-10,70,"New Haven-Milford, CT MSA",surf,54.0,24813.96,215.94,50,15360,500,20,112.443828125
1444,2018-11,70,"New Haven-Milford, CT MSA",surf,49.0,22308.93,154.26,50,15360,500,20,87.86064453125
1444,2018-12,70,"New Haven-Milford, CT MSA",surf,53.0,18972.2,178.93,50,15360,500,20,55.365390625
1445,2018-01,71,"Dallas-Fort Worth-Arlington, TX MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1445,2018-02,71,"Dallas-Fort Worth-Arlington, TX MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1445,2018-03,71,"Dallas-Fort Worth-Arlington, TX MSA",ultimate,9.0,5096.67,218.79,1000,30720,3000,70,70.0
1445,2018-04,71,"Dallas-Fort Worth-Arlington, TX MSA",ultimate,11.0,10811.11,382.42,1000,30720,3000,70,70.0
1445,2018-05,71,"Dallas-Fort Worth-Arlington, TX MSA",ultimate,15.0,16434.59,231.01,1000,30720,3000,70,70.0
1445,2018-06,71,"Dallas-Fort Worth-Arlington, TX MSA",ultimate,11.0,14805.7,502.26,1000,30720,3000,70,70.0
1445,2018-07,71,"Dallas-Fort Worth-Arlington, TX MSA",ultimate,20.0,10826.2,418.49,1000,30720,3000,70,70.0
1445,2018-08,71,"Dallas-Fort Worth-Arlington, TX MSA",ultimate,16.0,14180.12,388.24,1000,30720,3000,70,70.0
1445,2018-09,71,"Dallas-Fort Worth-Arlington, TX MSA",ultimate,2.0,7597.99,247.97,1000,30720,3000,70,70.0
1445,2018-10,71,"Dallas-Fort Worth-Arlington, TX MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1445,2018-11,71,"Dallas-Fort Worth-Arlington, TX MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1445,2018-12,71,"Dallas-Fort Worth-Arlington, TX MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1446,2018-09,52,"Austin-Round Rock-Georgetown, TX MSA",surf,12.0,12604.44,217.3,50,15360,500,20,20.0
1446,2018-10,52,"Austin-Round Rock-Georgetown, TX MSA",surf,18.0,23951.43,313.95,50,15360,500,20,103.90068359375
1446,2018-11,52,"Austin-Round Rock-Georgetown, TX MSA",surf,21.0,19006.170000000002,390.59,50,15360,500,20,55.60712890625002
1446,2018-12,52,"Austin-Round Rock-Georgetown, TX MSA",surf,25.0,19804.02,422.36,50,15360,500,20,63.398632812500004
1447,2018-05,62,"Orlando-Kissimmee-Sanford, FL MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1447,2018-06,62,"Orlando-Kissimmee-Sanford, FL MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1447,2018-07,62,"Orlando-Kissimmee-Sanford, FL MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1447,2018-08,62,"Orlando-Kissimmee-Sanford, FL MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1447,2018-09,62,"Orlando-Kissimmee-Sanford, FL MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1447,2018-10,62,"Orlando-Kissimmee-Sanford, FL MSA",surf,17.0,6043.8,164.89000000000001,50,15360,500,20,20.0
1447,2018-11,62,"Orlando-Kissimmee-Sanford, FL MSA",surf,68.0,40217.22,457.06,50,15360,500,20,263.28628906250003
1447,2018-12,62,"Orlando-Kissimmee-Sanford, FL MSA",surf,71.0,37464.81,552.38,50,15360,500,20,238.06868515624998
1448,2018-10,33,"Urban Honolulu, HI MSA",surf,19.0,7920.65,132.69,50,15360,500,20,20.0
1448,2018-11,33,"Urban Honolulu, HI MSA",surf,55.0,12481.52,224.46,50,15360,500,20,20.15
1448,2018-12,33,"Urban Honolulu, HI MSA",surf,59.0,12864.8,214.29,50,15360,500,20,20.27
1449,2018-10,39,"Seattle-Tacoma-Bellevue, WA MSA",surf,0.0,19011.78,355.09,50,15360,500,20,55.66191406249999
1449,2018-11,39,"Seattle-Tacoma-Bellevue, WA MSA",surf,0.0,15827.64,275.79,50,15360,500,20,24.566796874999994
1449,2018-12,39,"Seattle-Tacoma-Bellevue, WA MSA",surf,0.0,24200.95,200.01,50,15360,500,20,106.33740234375
1450,2018-06,67,"Bakersfield, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1450,2018-07,67,"Bakersfield, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1450,2018-08,67,"Bakersfield, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1450,2018-09,67,"Bakersfield, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1450,2018-10,67,"Bakersfield, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1450,2018-11,67,"Bakersfield, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
